Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
9787021.0	975.6	540.3	967.6	539.5	1929.0	2222.0
9787022.0	974.9	541.3	968.1	537.9	1936.0	2219.0
9787023.0	976.6	542.9	966.4	535.2	1935.0	2226.0
9787024.0	976.8	542.4	968.6	537.6	1932.0	2222.0
9787025.0	974.9	542.2	969.8	538.5	1935.0	2218.0
9787026.0	976.5	543.9	965.7	536.9	1924.0	2214.0
9787027.0	978.3	542.0	966.7	538.3	1936.0	2220.0
9787028.0	975.5	543.1	964.8	538.6	1936.0	2223.0
9787029.0	978.2	543.3	964.7	538.1	1932.0	2222.0
9787030.0	976.2	540.8	968.0	536.8	1935.0	2218.0
9787031.0	975.5	542.0	966.9	538.4	1942.0	2219.0
9787032.0	976.5	539.7	967.7	539.1	1934.0	2215.0
9787033.0	975.2	542.4	969.8	535.8	1936.0	2220.0
9787034.0	975.1	540.2	968.9	536.4	1942.0	2222.0
9787035.0	974.8	542.3	966.7	538.9	1932.0	2220.0
9787036.0	976.7	540.7	968.5	538.0	1936.0	2229.0
9787037.0	976.6	542.3	964.2	536.3	1940.0	2218.0
9787038.0	974.3	541.9	966.2	538.5	1927.0	2204.0
9787039.0	973.4	539.4	964.9	536.2	1936.0	2223.0
9787040.0	975.9	541.8	967.8	538.3	1937.0	2221.0
9787041.0	974.4	542.3	965.2	538.1	1930.0	2218.0
9787042.0	977.2	541.4	966.1	536.6	1936.0	2216.0
9787043.0	977.2	540.4	969.9	533.6	1934.0	2219.0
9787044.0	976.4	542.1	968.0	534.0	1935.0	2218.0
9787045.0	974.7	539.6	965.2	538.7	1940.0	2221.0
9787046.0	975.7	542.1	962.7	534.8	1944.0	2222.0
9787047.0	977.0	539.6	965.0	536.1	1936.0	2232.0
9787048.0	974.6	539.6	967.4	538.1	1942.0	2222.0
9787049.0	975.3	540.3	970.0	535.9	1937.0	2226.0
9787050.0	974.1	538.4	966.3	535.8	1941.0	2230.0
9787051.0	975.5	538.9	969.5	539.5	1939.0	2215.0
9787052.0	976.7	539.9	968.4	537.9	1941.0	2221.0
9787053.0	974.9	540.1	967.9	535.6	1940.0	2220.0
9787054.0	976.1	540.1	965.4	538.7	1942.0	2221.0
9787055.0	979.0	541.3	969.7	534.2	1947.0	2224.0
9787056.0	976.4	538.9	970.3	534.4	1946.0	2226.0
9787057.0	975.9	537.6	967.1	538.3	1936.0	2218.0
9787058.0	977.1	539.1	963.9	537.0	1939.0	2220.0
9787059.0	972.9	537.8	964.9	533.9	1935.0	2213.0
9787060.0	975.6	540.3	966.4	536.2	1940.0	2222.0
9787061.0	975.2	540.4	965.3	535.1	1940.0	2230.0
9787062.0	976.8	539.9	964.9	533.1	1939.0	2213.0
9787063.0	974.3	538.4	968.2	535.3	1939.0	2224.0
9787064.0	975.1	538.0	968.7	539.6	1941.0	2215.0
9787065.0	977.0	539.6	964.2	539.9	1940.0	2215.0
9787066.0	976.7	538.7	964.4	538.8	1932.0	2208.0
9787067.0	976.8	541.2	965.2	534.9	1939.0	2214.0
9787068.0	974.9	539.7	970.0	538.9	1942.0	2222.0
9787069.0	977.8	540.2	965.0	537.7	1940.0	2226.0
9787070.0	976.8	537.9	965.4	538.6	1941.0	2208.0
9787071.0	975.1	538.3	965.2	540.7	1941.0	2219.0
9787072.0	976.5	538.7	965.5	539.0	1945.0	2215.0
9787073.0	975.6	537.3	966.6	538.7	1945.0	2213.0
9787074.0	976.4	537.4	964.8	535.5	1946.0	2224.0
9787075.0	977.6	536.4	964.7	533.8	1945.0	2229.0
9787076.0	975.4	537.0	970.7	535.9	1945.0	2224.0
9787077.0	977.2	539.5	966.3	536.6	1944.0	2216.0
9787078.0	975.7	537.2	966.0	537.8	1944.0	2232.0
9787079.0	976.8	536.6	967.6	540.7	1940.0	2221.0
9787080.0	975.2	536.9	966.9	540.0	1938.0	2222.0
9787081.0	975.1	537.4	963.6	538.4	1945.0	2221.0
9787082.0	974.4	536.6	968.4	539.1	1937.0	2233.0
9787083.0	975.8	538.1	965.2	538.0	1937.0	2224.0
9787084.0	977.2	537.7	964.1	539.0	1948.0	2224.0
9787085.0	975.8	537.5	969.2	537.9	1947.0	2227.0
9787086.0	974.9	536.3	966.6	538.1	1947.0	2217.0
9787087.0	976.2	539.3	964.9	541.7	1941.0	2225.0
9787088.0	975.1	538.6	963.7	537.5	1939.0	2215.0
9787089.0	974.5	537.7	965.8	539.4	1941.0	2219.0
9787090.0	977.0	538.5	964.5	541.7	1945.0	2212.0
9787091.0	974.9	536.3	965.3	539.3	1928.0	2217.0
9787092.0	976.4	537.6	966.9	541.0	1943.0	2232.0
9787093.0	975.5	537.8	960.9	539.8	1939.0	2230.0
9787094.0	975.6	538.5	965.2	542.3	1939.0	2222.0
9787095.0	976.2	538.3	964.8	541.6	1952.0	2227.0
9787096.0	977.1	538.9	964.9	540.5	1939.0	2222.0
9787097.0	975.2	537.0	963.9	541.5	1950.0	2234.0
9787098.0	974.6	536.1	964.5	540.7	1934.0	2219.0
